video,frame,entry_index,is_multi_label,triplet_id,triplet_label,instrument_id,instrument,verb_id,verb,target_id,target,is_valid,is_null,num_triplets_in_frame
40,241,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,241,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,242,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,242,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,243,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,243,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,244,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,244,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,245,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,245,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,246,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,246,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,247,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,247,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,248,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,248,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,249,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,249,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,250,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,250,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,251,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,251,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,252,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,252,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,253,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,253,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,254,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,254,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,255,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,255,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,256,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,256,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,257,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,257,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,258,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,258,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,259,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,259,1,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,True,2
40,260,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,261,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,262,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,263,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,264,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,265,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,266,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,267,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,268,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,269,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,270,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,271,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,272,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,273,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,274,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,275,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,276,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,277,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,278,0,False,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,1
40,281,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,281,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,282,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,282,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,283,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,283,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,284,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,284,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,285,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,285,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,286,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,286,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,287,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,287,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,288,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,288,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,289,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,289,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,290,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,290,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,291,0,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,291,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,True,2
40,292,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,292,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,293,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,293,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,294,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,294,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,295,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,295,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,296,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,296,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,297,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,297,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,298,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,298,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,299,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,299,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,300,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,300,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,301,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,301,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,302,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,302,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,303,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,303,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,304,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,304,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,305,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,305,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,306,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,306,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,307,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,307,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,308,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,308,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,309,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,309,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,310,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,310,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,311,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,311,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,312,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,312,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,313,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,313,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,314,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,314,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,315,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,315,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,316,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,316,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,317,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,317,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,318,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,318,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,319,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,319,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,320,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,320,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,321,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,321,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,322,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,322,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,323,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,323,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,324,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,324,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,325,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,325,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,326,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,326,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,327,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,327,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,328,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,328,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,329,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,329,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,330,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,330,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,331,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,331,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,332,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,332,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,333,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,333,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,334,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,334,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,335,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,335,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,336,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,336,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,337,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,337,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,338,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,338,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,339,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,339,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,340,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,340,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,341,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,341,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,342,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,342,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,343,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,343,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,344,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,344,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,345,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,345,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,346,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,346,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,347,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,347,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,348,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,348,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,349,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,349,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,350,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,350,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,351,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,351,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,352,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,352,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,353,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,353,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,354,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,354,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,355,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,355,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,356,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,356,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,357,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,357,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,358,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,358,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,359,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,359,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,360,0,True,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,2
40,360,1,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,False,2
40,361,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,362,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,363,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,364,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,365,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,366,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,367,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,368,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,369,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,370,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,371,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,372,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,373,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,374,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,375,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,376,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,377,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
40,378,0,False,1,"grasper,dissect,gallbladder",0,grasper,2,dissect,0,gallbladder,True,False,1
