video,frame,is_multi_label,triplet_id,triplet_label,instrument_id,instrument,verb_id,verb,target_id,target,is_valid,num_triplets_in_frame
5,20,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,21,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,22,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,24,False,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,1
5,25,False,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,1
5,26,False,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,1
5,27,False,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,1
5,28,False,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,1
5,29,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,29,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,30,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,30,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,31,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,31,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,32,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,32,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,33,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,33,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,34,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,34,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,35,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,35,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,36,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,36,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,37,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,37,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,38,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,38,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,39,True,17,"grasper,retract,gallbladder",0,grasper,1,retract,0,gallbladder,True,2
5,39,True,94,"grasper,null_verb,null_target",0,grasper,9,null_verb,14,null_target,True,2
5,40,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,41,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,42,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,43,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,44,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,45,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,46,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,47,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,48,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,49,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,50,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,51,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,52,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,53,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,54,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,55,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,56,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,57,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,58,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,59,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,60,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,61,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,62,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,63,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,1
5,64,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,1
5,65,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,65,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,66,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,66,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,67,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,67,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,68,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,68,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,69,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,69,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,70,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,70,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,71,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,71,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,72,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,72,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,73,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,73,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,74,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,74,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,75,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,75,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,76,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,76,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,77,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,77,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,78,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,78,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,79,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,79,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,80,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,80,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,81,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,81,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,82,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,82,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,83,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,83,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,84,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,84,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,85,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,True,2
5,85,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,86,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,86,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,87,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,87,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,88,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,88,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,89,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,89,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,90,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,90,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,91,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,91,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,92,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,92,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,93,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,93,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,94,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,94,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,95,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,95,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,96,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,96,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,97,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,97,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,98,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,98,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,99,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,99,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,100,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,100,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,101,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,101,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,102,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,102,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,103,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,103,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,104,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,104,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,105,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,105,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,106,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,106,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,107,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,107,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,108,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,108,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,109,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,109,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,110,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,110,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,111,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,111,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,112,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,112,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,113,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,113,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,114,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,114,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,115,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,115,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,116,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,116,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,117,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,117,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,118,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,118,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,119,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,119,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,120,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,120,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,121,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,121,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,122,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,122,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,123,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,123,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,124,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,124,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,125,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,125,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,126,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,126,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,127,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,127,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,128,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,128,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,129,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,129,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,130,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,130,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,131,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,131,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,132,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,132,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,133,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,133,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,134,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,134,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,135,False,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,1
5,136,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,136,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,137,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,137,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,138,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,138,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,139,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,139,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,140,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,140,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,141,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,141,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,142,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,142,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,143,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,143,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,144,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,144,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,145,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,145,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,146,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,146,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,147,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,147,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,148,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,148,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,149,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,149,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,150,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,150,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,151,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,151,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,152,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,152,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,153,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,153,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,154,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,154,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,155,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,155,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,156,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,156,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,157,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,157,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,158,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,158,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,159,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,159,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,160,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,160,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,161,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,161,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,162,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,162,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,163,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,163,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,164,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,164,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,165,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,165,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,166,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,166,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,167,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,167,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,168,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,168,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,169,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,169,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,170,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,170,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,171,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,171,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,172,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,172,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,173,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,173,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,174,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,174,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,175,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,175,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,176,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,176,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,177,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,177,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,178,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,178,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,179,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,179,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,180,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,180,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,181,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,181,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,182,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,182,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,183,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,183,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,184,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,184,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,185,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,185,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,186,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,186,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,187,False,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,1
5,188,False,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,1
5,189,False,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,1
5,190,False,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,1
5,191,False,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,1
5,192,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,192,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,193,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,193,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,194,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,194,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
5,195,True,61,"hook,dissect,omentum",2,hook,2,dissect,10,omentum,True,2
5,195,True,20,"grasper,retract,omentum",0,grasper,1,retract,10,omentum,True,2
