video,frame,timestamp_sec,entry_index,is_multi_label,triplet_id,triplet_label,instrument_id,instrument,verb_id,verb,target_id,target,phase_id,phase,is_valid,is_null,num_triplets_in_frame
VID01,49,49.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,50,50.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,50,50.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,51,51.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,51,51.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,52,52.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,52,52.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,53,53.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,53,53.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,54,54.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,54,54.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,55,55.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,55,55.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,56,56.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,56,56.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,57,57.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,57,57.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,58,58.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,58,58.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,59,59.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,59,59.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,60,60.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,60,60.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,61,61.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,61,61.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,62,62.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,62,62.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,63,63.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,63,63.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,64,64.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,64,64.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,65,65.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,65,65.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,66,66.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,66,66.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,67,67.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,67,67.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,68,68.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,68,68.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,69,69.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,69,69.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,70,70.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,70,70.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,71,71.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,71,71.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,72,72.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,72,72.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,73,73.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,73,73.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,74,74.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,74,74.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,75,75.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,75,75.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,76,76.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,76,76.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,77,77.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,77,77.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,78,78.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,78,78.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,79,79.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,79,79.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,80,80.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,80,80.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,81,81.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,81,81.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,82,82.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,82,82.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,83,83.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,83,83.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,84,84.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,84,84.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,85,85.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,85,85.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,86,86.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,86,86.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,87,87.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,87,87.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,88,88.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,88,88.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,89,89.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,89,89.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,90,90.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,90,90.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,91,91.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,91,91.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,92,92.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,92,92.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,93,93.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,93,93.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,94,94.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,94,94.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,95,95.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,95,95.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,96,96.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,96,96.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,97,97.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,97,97.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,98,98.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,98,98.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,99,99.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,99,99.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,100,100.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,100,100.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,101,101.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,101,101.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,102,102.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,102,102.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,103,103.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,103,103.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,104,104.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,104,104.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,105,105.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,105,105.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,106,106.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,106,106.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,107,107.0,0,True,7,"grasper,grasp,gallbladder",0,grasper,0,grasp,0,gallbladder,1,carlot-triangle-dissection,True,False,2
VID01,107,107.0,1,True,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,2
VID01,108,108.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,109,109.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,110,110.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,111,111.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,112,112.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,113,113.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,114,114.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,115,115.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,116,116.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,117,117.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
VID01,118,118.0,0,False,96,"hook,null_verb,null_target",2,hook,9,null_verb,14,null_target,1,carlot-triangle-dissection,True,True,1
